Variable,tau,beta,ci_lo,ci_hi
EFW,0.93,0.3058528678396349,0.2284691189359202,0.3683880183671672
EFW,0.9400000000000001,0.29112641307416987,0.22955726860058154,0.37553157339516546
EFW,0.9500000000000001,0.2838533003706211,0.20695413019119016,0.4863318581574439
EFW,0.96,0.29564166259663155,0.20400440513493534,0.4858388239160701
EFW,0.97,0.31278835258920895,0.18195719931511722,0.5223752147658391
EFW,0.98,0.34216014917951215,0.15091804762435007,0.49518969826626136
EFW,0.99,0.3295341071212924,0.14549661533133953,0.503922314169824
PCE,0.01,0.020932835001838138,-0.004815862091431748,0.04418530650139186
PCE,0.02,0.035000586252400955,0.012979402196926578,0.06374828158714085
PCE,0.03,0.04397262623499547,0.019971901178561485,0.07709115602689183
PCE,0.04,0.05325063165590887,0.022114642797304664,0.08838668051418656
PCE,0.05,0.058647347071116435,0.024283486004999473,0.09129603094137412
PCE,0.06,0.05636136514218943,0.028599492989801828,0.09792020167951447
PCE,0.07,0.06472938402805571,0.03213400737684065,0.09893270555241462
PCE,0.08,0.061487003786460215,0.03838952023603858,0.10099411217629874
PCE,0.09,0.0747943163216612,0.03745681221872389,0.11293609471912316
PCE,0.1,0.07610750391145876,0.03388210252791572,0.11569430987339786
PCE,0.11,0.08172173226030487,0.039944115432063824,0.11772017079048809
PCE,0.12,0.08971212519085184,0.04604280581144495,0.1286016989533636
PCE,0.13,0.08392045996957803,0.05465083892405009,0.12948301426613698
PCE,0.14,0.08737338589639865,0.05259593559986262,0.1310569658280214
PCE,0.15,0.08804437481420636,0.04695121919414836,0.13269145613343242
PCE,0.16,0.08799927037785214,0.041614411440665404,0.15667355920861867
PCE,0.17,0.09279232100312426,0.038917733987323025,0.15812322970651038
PCE,0.18,0.09120458553276473,0.035886796231799904,0.17042125311840325
PCE,0.19,0.0994816502043253,0.04040540672406054,0.17363880788690367
PCE,0.2,0.11313481461780663,0.046208526887906144,0.18283668302685863
PCE,0.21,0.12214683473116145,0.058226602584106564,0.18792109020394338
PCE,0.22,0.14053293550407037,0.059452656387911446,0.19633225768405496
PCE,0.23,0.13697962515369883,0.05999885067214663,0.20177959618363794
PCE,0.24,0.13162324317018698,0.05735948025821451,0.20615736097060952
PCE,0.25,0.14416963754716183,0.06694298624552823,0.20380662039629013
PCE,0.26,0.14205633762590417,0.07579558477873559,0.20993578869891813
PCE,0.27,0.14935735331813174,0.0847573599941518,0.22056228219102722
PCE,0.28,0.14475938994853757,0.09621199574594214,0.2320620103786277
PCE,0.29,0.1499975697336179,0.10198693182018737,0.2425497080920844
PCE,0.3,0.15498630171798736,0.10007712541580703,0.254901777342561
PCE,0.31,0.16402074520003196,0.10130809335631148,0.2593915081079005
PCE,0.32,0.19204216245185396,0.09976903393084025,0.275153348582216
PCE,0.33,0.19824662433976983,0.10349360973443317,0.28430618155868703
PCE,0.34,0.19372851833566543,0.10659784271832647,0.29235453304214193
PCE,0.35000000000000003,0.20319396994123876,0.11013486138014474,0.29895829605475893
PCE,0.36,0.20747261247063492,0.12379804009446223,0.31005586162842874
PCE,0.37,0.21575576772838795,0.14134247261690086,0.3188981979513377
PCE,0.38,0.22877200572359802,0.14436071269228942,0.3153627742923563
PCE,0.39,0.23238705786230954,0.1462167173277332,0.33248896567243474
PCE,0.4,0.24263852892743953,0.14574242263179346,0.3664335658302385
PCE,0.41000000000000003,0.24478745985150507,0.15329039631326657,0.3754818300673862
PCE,0.42,0.2644146038374945,0.16406091301422832,0.3820778346090244
PCE,0.43,0.26579822245893603,0.16768029582295108,0.3949404318986941
PCE,0.44,0.2576867206449766,0.18118357072971472,0.425196546971663
PCE,0.45,0.30513294997147344,0.19031968554541726,0.43943105738744914
PCE,0.46,0.3184871280696688,0.20430073438722351,0.4624401781429149
PCE,0.47000000000000003,0.327653834312011,0.20566310861079523,0.478703268794973
PCE,0.48,0.33980537371936526,0.2107335729366719,0.4783013403888785
PCE,0.49,0.3537364377103583,0.23365699331437412,0.48637626065807693
PCE,0.5,0.38365915678400114,0.24220939525367002,0.4927950256882757
PCE,0.51,0.38569025163784215,0.24796513507540835,0.5039174883096776
PCE,0.52,0.39952629148897484,0.26660842500102694,0.5114826988695759
PCE,0.53,0.4035627003488566,0.2919927216857137,0.5375298349041169
PCE,0.54,0.39688445859669064,0.30169674092972143,0.5535067907642107
PCE,0.55,0.40286154703185484,0.30154275627532406,0.5563550627588497
PCE,0.56,0.4108612451318481,0.3074512396153113,0.5808605605930522
PCE,0.5700000000000001,0.41788249824153884,0.3129887431618114,0.5811272533361687
PCE,0.58,0.42008914230356476,0.3170373560934842,0.6047103177725992
PCE,0.59,0.445759892291775,0.31652644893048026,0.6157667844766717
PCE,0.6,0.43964166603483096,0.3137137396714317,0.6259263178908819
PCE,0.61,0.48085908031951646,0.3096133008264907,0.6394021030906288
PCE,0.62,0.4765548683748815,0.3161485016988004,0.6548217300326176
PCE,0.63,0.46879889848982603,0.3300405476405568,0.6848469270923953
PCE,0.64,0.4687356012603021,0.33550444442685023,0.7141140254155518
PCE,0.65,0.517611925768954,0.36390700351685173,0.7289804545052043
PCE,0.66,0.5169607542198238,0.379281662903144,0.7268734661154179
PCE,0.67,0.5164433784693421,0.38791479845677107,0.7242125750624389
PCE,0.68,0.5748594862632302,0.39741160357863153,0.7165622498802514
PCE,0.6900000000000001,0.5955460597388632,0.3996258725628652,0.7084115038075252
PCE,0.7000000000000001,0.5867713376875565,0.4076221566374386,0.7075124466686955
PCE,0.71,0.5781151354953026,0.40852014647536633,0.7096938553269113
PCE,0.72,0.5749301441491372,0.41332749431683813,0.7112293528994897
PCE,0.73,0.5685658790108947,0.4556675835548857,0.7236320630690779
PCE,0.74,0.5732136471812128,0.4417037341523394,0.7395268493401639
PCE,0.75,0.6201594193056779,0.4237029692466294,0.7346239149098813
PCE,0.76,0.6055000778462798,0.42815360376254885,0.743797188283997
PCE,0.77,0.6173025135681058,0.4324241834427289,0.7725607248995807
PCE,0.78,0.5892134251400531,0.452738729898146,0.7790505251832577
PCE,0.79,0.5887669319160475,0.46724061512790366,0.7881471780498107
PCE,0.8,0.6389766701853974,0.47475807356043426,0.7956485589521513
PCE,0.81,0.6588276654035929,0.47825180079698215,0.8036089919266064
PCE,0.8200000000000001,0.685684699310857,0.49668804953753254,0.8178797140574247
PCE,0.8300000000000001,0.6925152130359288,0.5058535398280897,0.854755892676843
PCE,0.84,0.7125651969704644,0.5031957182776072,0.8498816867406058
PCE,0.85,0.6918307169115664,0.4877379623981357,0.8648512854846179
PCE,0.86,0.6965957543753649,0.48107269045562234,0.8866774684358876
PCE,0.87,0.6713896566810142,0.49176281332539645,0.8707012866286451
PCE,0.88,0.6766555955851036,0.5143846736495439,0.8917831360398835
PCE,0.89,0.6649646718867153,0.4970195111673459,0.8881332195949918
PCE,0.9,0.694003143174038,0.4762266737827235,0.8685755111001079
PCE,0.91,0.7381512751894572,0.497894287466965,0.854776516704292
PCE,0.92,0.7336334399079227,0.482032933856518,0.8687094018770649
PCE,0.93,0.6881735059383568,0.4665541555150499,0.8524255587527138
PCE,0.9400000000000001,0.6942424557202065,0.47136032661739247,0.8181137991729548
PCE,0.9500000000000001,0.6686954419008305,0.47837327007223757,0.8280843716429925
PCE,0.96,0.5970596185952204,0.4610276827927228,0.8198274345209539
PCE,0.97,0.5958975539373835,0.38092744581256044,0.8527008807535214
PCE,0.98,0.6533337178528434,0.31541465902648996,0.9303263650344303
PCE,0.99,0.6471228379691192,0.27541090690547615,1.1165812360545668
