Event_ID,irwinID,Incid_Name,Incid_Type,Map_ID,Map_Prog,Asmnt_Type,BurnBndAc,BurnBndLat,BurnBndLon,Ig_Date,Pre_ID,Post_ID,Perim_ID,dNBR_offst,dNBR_stdDv,NoData_T,IncGreen_T,Low_T,Mod_T,High_T,Comment,State,Lat,Lon,SPEI3,VPD_exp_7,Wind_exp_7,CE_AND_7,CE_OR_7,CE_days_7,VPD_exp_14,Wind_exp_14,CE_AND_14,CE_OR_14,CE_days_14,VPD_exp_21,Wind_exp_21,CE_AND_21,CE_OR_21,CE_days_21,VPD_exp_30,Wind_exp_30,CE_AND_30,CE_OR_30,CE_days_30,Drought,PCE_VPD,PCE_Wind,SPEI12_deficit,VPD_exp_7_binary,Wind_exp_7_binary,CE_AND_7_binary,VPD_exp_7_t0,Wind_exp_7_t0,CE_AND_7_t0,VPD_exp_7_t00,Wind_exp_7_t00,CE_AND_7_t00,VPD_exp_7_t05,Wind_exp_7_t05,CE_AND_7_t05,VPD_exp_7_t10,Wind_exp_7_t10,CE_AND_7_t10,VPD_exp_7_t15,Wind_exp_7_t15,CE_AND_7_t15,VPD_exp_7_t20,Wind_exp_7_t20,CE_AND_7_t20
CA3700411949520160730,E5E67477-9C91-4E8B-B304-69C9FF2F2B67,GOOSE,Wildfire,10005430,MTBS,Extended,2487,37.015,-119.466,2016-07-30,804203420160715,804203420170718,804203420160816.0,-31,26,-970,-150,10,185,390,Used modified GeoMac perimeter.,CA,37.015,-119.466,-0.5290615558624268,4.178383827209473,0.0,0.0,4.178383827209473,0.0,4.178383827209473,0.1134167909622192,0.0,4.291800618171692,0.0,8.490294218063354,0.1134167909622192,0.0,8.603711009025574,0.0,8.728894352912903,2.286847233772278,0.0,11.01574158668518,0.0,0.0,0.0,0.0,0.0,1,0,0,10.72958207130432,2.719680443406105,4.088157054861578,10.729582071304321,2.719680443406105,4.088157054861578,7.229582071304321,1.04958838224411,1.7182942742265894,4.178383827209473,0.0,0.0,2.077711343765259,0.0,0.0,1.0777113437652588,0.0,0.0
CA3779911892220160804,E1C61558-FFA3-4BA1-8CE2-455465FC2A07,CLARK,Wildfire,10005431,MTBS,Extended,3034,37.799,-118.916,2016-08-04,804203420160715,804203420170718,804203420160816.0,-5,24,-970,-150,50,205,400,Used modified GeoMac perimeter.,CA,37.799,-118.916,-1.1973109245300293,0.4458472728729248,1.0922932624816897,0.0,1.5381405353546145,0.0,3.5974655151367188,1.0922932624816897,0.0,4.689758777618408,0.0,5.8246684074401855,1.0922932624816897,0.0,6.916961669921875,0.0,5.9062323570251465,1.843138575553894,0.0,7.74937093257904,0.0,0.1973109245300293,0.2965982764780487,0.4642428173684372,0.0,1,1,0,4.679243415594101,7.158977031707764,5.34796076536934,4.679243415594101,7.158977031707764,5.34796076536934,1.525770902633667,3.829060673713684,1.0724542376412503,0.4458472728729248,1.0922932624816895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3778011892120160917,201AE32E-1316-43EE-AD67-D3D628032F74,OWENS RIVER,Wildfire,10005446,MTBS,Extended,6163,37.765,-118.911,2016-09-17,804203420160715,804203420170718,,-7,20,-970,-150,50,286,550,,CA,37.765,-118.911,-1.0766631364822388,2.741631507873535,0.7141991853713989,0.0,3.455830693244934,0.0,3.839708924293518,1.2953146696090698,0.0,5.135023593902588,0.0,3.839708924293518,4.198619961738586,0.0,8.038328886032104,0.0,3.877751588821411,11.377159595489502,0.0,15.254911184310911,0.0,0.0766631364822387,0.4584561816271157,0.2339930546482764,0.0,1,1,0,6.741631507873535,3.197224773466587,0.4714594210953846,6.741631507873535,3.197224773466587,0.47145942109538463,4.741631507873535,1.576907753944397,0.0,2.741631507873535,0.7141991853713989,0.0,1.1867350339889526,0.21419918537139893,0.0,0.33933234214782715,0.0,0.0
CA3611312128920160604,CB1C2648-7D5A-486F-93F0-92BA5DC244CE,COLEMAN,Wildfire,10005451,MTBS,Extended,2880,36.125,-121.284,2016-06-04,804303520150704,804303520170709,,-62,33,-970,-150,-10,151,340,,CA,36.125,-121.284,-0.3562075495719909,1.1265687942504885,0.0,0.0,1.1265687942504885,0.0,1.1265687942504885,1.7853705883026123,0.0,2.9119393825531006,0.0,5.016897439956665,2.0692676305770874,0.0,7.086165070533752,0.0,9.018443822860718,2.0692676305770874,0.0,11.087711453437803,0.0,0.0,0.0,0.0,0.0,1,0,0,3.7318244725465775,0.0,0.0,3.7318244725465775,0.0,0.0,1.6265687942504883,0.0,0.0,1.1265687942504883,0.0,0.0,0.6265687942504883,0.0,0.0,0.12656879425048828,0.0,0.0
CA3601612132120160602,1E95AC1E-5583-43CD-9CFC-EC871AB0E72D,STONY,Wildfire,10005454,MTBS,Initial,5117,35.989,-121.293,2016-06-02,804303520160519,804303520160620,,42,25,-970,-150,50,370,9999,,CA,35.989,-121.293,-0.4366849660873413,2.84044086933136,0.0,0.0,2.84044086933136,0.0,2.84044086933136,1.103113889694214,0.0,3.9435547590255737,0.0,6.1633594036102295,1.7853705883026123,0.0,7.948729991912842,0.0,10.73231589794159,2.0692676305770874,0.0,12.801583528518677,0.0,0.0,0.0,0.0,0.0,1,0,0,7.118904039263725,0.0,0.0,7.118904039263725,0.0,0.0,4.34044086933136,0.0,0.0,2.84044086933136,0.0,0.0,1.7808787822723389,0.0,0.0,0.7808787822723389,0.0,0.0
CA3608212045920160702,E44C7456-FAFB-4804-BB6B-C92843A08EA3,CURRY,Wildfire,10005458,MTBS,Initial,2837,36.087,-120.45,2016-07-02,804303520160620,804303520160706,,18,9,-970,-150,30,220,440,,CA,36.087,-120.45,-0.6775410175323486,0.0,1.1283801794052124,0.0,1.1283801794052124,0.0,0.1515796184539795,1.1283801794052124,0.0,1.279959797859192,0.0,1.2559577226638794,1.3219752311706543,0.0,2.5779329538345337,0.0,6.791499614715576,4.865880370140076,1.3028165682603494,11.657379984855652,1.0,0.0,0.0,0.0,0.1742204576730728,0,1,0,0.0,3.6684329360723495,0.0,0.0,3.6684329360723495,0.0,0.0,2.1283801794052124,0.0,0.0,1.1283801794052124,0.0,0.0,0.1283801794052124,0.0,0.0,0.0,0.0
CA3608912052220160809,093651CD-DEF5-4BF9-B724-EE81EFF38F60,MINERAL,Wildfire,10005466,MTBS,Initial,6852,36.144,-120.523,2016-08-09,804303520150821,804303520160823,,-46,19,-970,-150,50,178,350,,CA,36.144,-120.523,-0.7740843892097473,0.4748654365539551,0.0234584808349609,0.0,0.498323917388916,0.0,0.4748654365539551,0.0234584808349609,0.0,0.498323917388916,0.0,0.4748654365539551,0.4557274580001831,0.0,0.9305928945541382,0.0,0.7276251316070557,1.5708287954330444,0.0,2.2984539270401,0.0,0.0,0.0,0.0,0.0,1,1,0,2.5071648955345154,4.006525427103043,0.930711117187667,2.5071648955345154,4.006525427103043,0.930711117187667,1.1839704513549805,1.8064231872558594,0.0,0.4748654365539551,0.023458480834960938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3567012100420160813,AA6E1B45-641E-4389-BB11-6F822A266A8B,CHIMNEY,Wildfire,10005467,MTBS,Extended,46950,35.738,-121.075,2016-08-13,804303520150704,804303520170709,,-46,46,-970,-150,50,243,470,,CA,35.738,-121.075,-0.3308215737342834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.758827567100525,0.0,1.758827567100525,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0909292697906494,0.0,0.0,0.09092926979064941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR4398911806120150811,3807C38F-E9BD-409A-A6A7-DC608743EF56,BENDIRE COMPLEX,Wildfire,23823,MTBS,Initial,49260,44.026,-117.947,2015-08-11,804302920140903,804302920150906,,-12,-9999,-970,-150,50,380,9999,,OR,44.026,-117.947,-1.619752287864685,1.4899545907974243,2.729689836502075,0.9688909578028946,4.2196444272994995,1.0,1.514601230621338,3.2460319995880127,0.9688909578028946,4.760633230209351,1.0,2.498659729957581,7.6206876039505005,0.9688909578028946,10.11934733390808,1.0,2.498659729957581,8.128265500068665,0.9688909578028946,10.626925230026243,1.0,0.6197522878646851,0.960938482141908,1.300665799247885,0.9036759734153748,1,1,1,4.743574917316437,4.729689836502075,1.9778099539484857,4.743574917316437,4.729689836502075,1.9778099539484857,2.9899545907974243,3.729689836502075,1.4748698081610325,1.4899545907974243,2.729689836502075,0.9688909578028946,0.33073854446411133,1.7296898365020752,0.4497315034545169,0.0,0.7296898365020752,0.0
OR4432311810120150814,749879C3-F012-460A-A10D-DAA0F2E0C8F7,ELDORADO,Wildfire,23825,MTBS,Initial,20962,44.329,-118.08,2015-08-14,804302920140818,804302920150821,,35,-9999,-970,-150,50,400,580,,OR,44.329,-118.08,-1.5436723232269287,1.0424360036849976,2.3540914058685303,1.0272010613120035,3.396527409553528,1.0,1.8797794580459597,3.9732457399368286,1.0272010613120035,5.853025197982788,1.0,2.1171352863311768,8.348607063293457,1.0272010613120035,10.465742349624634,1.0,3.61013388633728,8.348607063293457,1.0272010613120035,11.958740949630736,1.0,0.5436723232269287,0.7528237535697302,1.1313064764762424,0.5911512970924377,1,1,1,3.3852411955595016,4.35409140586853,2.029671533803195,3.3852411955595016,4.35409140586853,2.029671533803195,2.0424360036849976,3.3540914058685303,1.5288408281262507,1.0424360036849976,2.3540914058685303,1.0272010613120035,0.43062424659729004,1.3540914058685303,0.522426801547597,0.0,0.3540914058685303,0.0
OR4440011733620150805,CB556260-1F91-4A75-B3E4-3E456C4782CF,LIME HILL,Wildfire,23826,MTBS,Initial,12210,44.37,-117.33,2015-08-05,804202920140912,804202920150915,,-27,-9999,-970,-150,50,290,9999,,OR,44.37,-117.33,-1.3635298013687134,0.0,0.0,0.0,0.0,0.0,2.507085919380188,2.2604016065597534,1.175705421151778,4.767487525939941,2.0,2.5925071239471436,3.978995442390442,1.175705421151778,6.5715025663375854,2.0,4.581953048706055,6.68655264377594,1.175705421151778,11.268505692481996,2.0,0.3635298013687134,0.0,0.0,0.8667357563972473,0,0,0,0.5868029147386551,1.7480650842189789,0.6840995141640624,0.5868029147386551,1.7480650842189789,0.6840995141640624,0.0,0.5702428221702576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR4483511722120150912,5B4A0519-35F2-43E3-AC8B-14F1C60FF24D,DRY GULCH,Wildfire,23827,MTBS,Initial,18369,44.829,-117.139,2015-09-12,804202920140912,804202920150915,,59,-9999,-970,-150,70,340,9999,,OR,44.829,-117.139,-0.2785764038562774,1.1542414426803589,0.0,0.0,1.1542414426803589,0.0,1.1542414426803589,0.0,0.0,1.1542414426803589,0.0,1.1542414426803589,0.6931365728378296,0.0,1.8473780155181885,0.0,2.8701653480529785,1.9559109210968015,1.4161862325158996,4.82607626914978,2.0,0.0,0.0,0.0,0.8468194603919983,1,0,0,3.7262735962867737,0.3776756227016449,0.4648038293932889,3.7262735962867737,0.3776756227016449,0.46480382939328896,2.2262735962867737,0.0,0.0,1.1542414426803589,0.0,0.0,0.1542414426803589,0.0,0.0,0.0,0.0,0.0
OR4271011721520150628,125B58F4-F657-4FEC-8E54-201C3C164912,JACA RESERVOIR,Wildfire,23833,MTBS,Initial,13429,42.704,-117.21,2015-06-28,804203020140726,804203020150729,,28,-9999,-970,-150,50,200,9999,,OR,42.704,-117.21,-0.4276900589466095,6.953240275382996,0.0,0.0,6.953240275382996,0.0,6.953240275382996,1.0832419395446775,0.0,8.036482214927673,0.0,6.953240275382996,1.0832419395446775,0.0,8.036482214927673,0.0,6.953240275382996,3.041070580482483,0.0,9.99431085586548,0.0,0.0,0.0,0.0,0.241367757320404,1,0,0,13.953240275382996,0.2774376273155212,0.7553234799115227,13.953240275382996,0.27743762731552124,0.7553234799115227,10.453240275382996,0.0,0.0,6.953240275382996,0.0,0.0,3.4532402753829956,0.0,0.0,1.028454303741455,0.0,0.0
OR4330711729220150629,DD21E972-321B-4C51-A7A7-C3D6E817719A,LESLIE GULCH,Wildfire,23834,MTBS,Initial,8792,43.287,-117.298,2015-06-29,804203020140726,804203020150729,,27,-9999,-970,-150,70,270,9999,,OR,43.287,-117.298,-0.7265742421150208,5.69615375995636,0.0,0.0,5.69615375995636,0.0,5.69615375995636,0.0,0.0,5.69615375995636,0.0,5.69615375995636,0.0,0.0,5.69615375995636,0.0,5.69615375995636,0.5577914714813232,0.0,6.253945231437683,0.0,0.0,0.0,0.0,0.4753172695636749,1,0,0,12.34843224287033,0.8966524600982666,0.7647660468234565,12.34843224287033,0.8966524600982666,0.7647660468234565,8.84843224287033,0.3966524600982666,0.24576744061787037,5.69615375995636,0.0,0.0,2.69615375995636,0.0,0.0,0.21698451042175293,0.0,0.0
OR4340211847020150810,8DB87B05-D015-446A-8F2F-D5D860E4D4CA,ALDER CREEK,Wildfire,23842,MTBS,Initial,1087,43.392,-118.476,2015-08-10,804303020150720,804303020150821,,14,-9999,-970,-150,50,300,9999,,OR,43.392,-118.476,-1.0933847427368164,0.5014888048171997,2.75936222076416,0.7106933148417189,3.26085102558136,1.0,0.5014888048171997,3.2858256101608276,0.7106933148417189,3.7873144149780273,1.0,0.8183077573776245,6.487202525138855,0.7106933148417189,7.30551028251648,1.0,0.8183077573776245,7.080820798873901,0.7106933148417189,7.899128556251526,1.0,0.0933847427368164,0.2164056446196534,0.5076242026378879,0.4115735292434692,1,1,1,3.975375086069107,4.75936222076416,1.793448788045504,3.975375086069107,4.75936222076416,1.7934487880455041,2.0014888048171997,3.75936222076416,1.2691618382031895,0.5014888048171997,2.75936222076416,0.7106933148417189,0.0,1.7593622207641602,0.0,0.0,0.7593622207641602,0.0
WA4671611964220150629,9FAE838D-69B8-48D9-B8D6-B210E53E27D2,SADDLE LAKES,Wildfire,23843,MTBS,Initial,14253,46.701,-119.606,2015-06-29,804502720150616,804502720150702,,23,-9999,-970,-150,50,300,9999,,WA,46.701,-119.606,-1.8046718835830688,8.3346449136734,0.0,0.0,8.3346449136734,0.0,10.895326614379885,0.0,0.0,10.895326614379885,0.0,11.297048091888428,0.7519224882125854,0.0,12.048970580101011,0.0,11.770560026168823,2.65433931350708,0.0,14.424899339675903,0.0,0.8046718835830688,2.589720915790275,0.0,1.7125284671783447,1,0,0,15.3346449136734,1.9180745519697664,3.302155009375755,15.3346449136734,1.9180745519697666,3.302155009375755,11.8346449136734,0.7847743034362793,1.4308898809849273,8.3346449136734,0.0,0.0,5.044920921325684,0.0,0.0,2.220496892929077,0.0,0.0
WA4731911979920150630,6B30733C-7B92-4FB2-91CF-AF0C70CDA201,MONUMENT,Wildfire,23844,MTBS,Initial,2076,47.301,-119.776,2015-06-30,804502720150616,804502720150718,,-11,-9999,-970,-150,50,330,9999,,WA,47.301,-119.776,-1.9307395219802856,6.913402676582336,0.0,0.0,6.913402676582336,0.0,9.41554343700409,0.0,0.0,9.41554343700409,0.0,10.44579792022705,0.8414832353591919,0.0,11.287281155586244,0.0,10.44579792022705,2.739965081214905,0.0,13.185763001441956,0.0,0.9307395219802856,2.5366468225709844,0.0,1.7028263807296753,1,0,0,13.913402676582336,1.6797727718949318,3.2737611504301634,13.913402676582336,1.6797727718949318,3.2737611504301634,10.413402676582336,0.4815324544906616,1.0052303493978487,6.913402676582336,0.0,0.0,4.070066571235657,0.0,0.0,1.9187695980072021,0.0,0.0
WA4729911986720150705,0BBC775E-DD19-4A34-BEB1-62E08C6AE931,BEEZLEY HILL,Wildfire,23845,MTBS,Initial,1717,47.289,-119.878,2015-07-05,804502720150702,804502720150718,,-10,-9999,-970,-150,50,320,9999,,WA,47.289,-119.878,-2.1428592205047607,4.092589020729065,0.0,0.0,4.092589020729065,0.0,4.256106972694397,0.7714142799377441,0.0,5.027521252632141,0.0,4.893869400024414,2.112172245979309,0.1285127341292414,7.006041646003723,1.0,9.212775349617004,2.563065767288208,0.1285127341292414,11.775841116905212,1.0,1.1428592205047607,2.162695794159863,0.0,1.651087522506714,1,0,0,10.092589020729063,0.4348008036613464,1.0510914996865874,10.092589020729065,0.43480080366134644,1.0510914996865874,7.092589020729065,0.0,0.0,4.092589020729065,0.0,0.0,1.5813781023025513,0.0,0.0,0.5409183502197266,0.0,0.0
WA4748712042120150628,3D2E5141-D002-493A-AB57-4E867AA867BA,SLEEPY HOLLOW,Wildfire,23846,MTBS,Initial,3238,47.455,-120.375,2015-06-28,804502720150616,804502720150702,,80,-9999,-970,-150,120,450,9999,,WA,47.455,-120.375,-1.8586498498916624,7.89998185634613,0.0,0.0,7.89998185634613,0.0,12.509302735328674,0.0,0.0,12.509302735328674,0.0,13.071992754936218,0.6440798044204712,0.0,13.71607255935669,0.0,14.015541315078735,2.0973035097122192,0.2593826201995734,16.112844824790955,1.0,0.8586498498916624,2.6044804155720698,0.0,1.226290941238403,1,0,0,14.804673969745636,0.7830431163311005,1.7793072421988725,14.804673969745636,0.7830431163311005,1.7793072421988723,11.304673969745636,0.0,0.0,7.89998185634613,0.0,0.0,4.89998185634613,0.0,0.0,2.607452869415283,0.0,0.0
WA4747811999220150711,6EE179F0-55B0-4047-9C92-8F084F9CC558,MOSES STOOL,Wildfire,23847,MTBS,Initial,1810,47.46,-119.983,2015-07-11,804502720150702,804502720150718,,-11,-9999,-970,-150,50,310,9999,,WA,47.46,-119.983,-2.1428592205047607,0.0,0.7122230529785156,0.0,0.7122230529785156,0.0,1.0267977714538574,2.045876145362854,0.2294632489339217,3.072673916816711,1.0,2.9741636514663696,2.3433332443237305,0.2294632489339217,5.3174968957901,1.0,5.4583293199539185,3.615744471549988,0.2294632489339217,9.074073791503906,1.0,1.1428592205047607,0.0,0.9022032382742524,1.651087522506714,0,1,0,0.3277291879057884,3.4100327268242836,0.4563848580575101,0.3277291879057884,3.4100327268242836,0.4563848580575101,0.0,1.3087816834449768,0.0,0.0,0.7122230529785156,0.0,0.0,0.21222305297851562,0.0,0.0,0.0,0.0
WA4744011981920150711,58577435-17A8-47FC-85E7-83D7B780B2EE,DOUGLAS COUNTY COMPLEX,Wildfire,23848,MTBS,Initial,14729,47.492,-119.882,2015-07-11,804502720150702,804502720150718,,-11,-9999,-970,-150,50,310,9999,,WA,47.492,-119.882,-2.1428592205047607,0.0,0.7122230529785156,0.0,0.7122230529785156,0.0,1.0267977714538574,2.045876145362854,0.2294632489339217,3.072673916816711,1.0,2.9741636514663696,2.3433332443237305,0.2294632489339217,5.3174968957901,1.0,5.4583293199539185,3.615744471549988,0.2294632489339217,9.074073791503906,1.0,1.1428592205047607,0.0,0.9022032382742524,1.651087522506714,0,1,0,0.3277291879057884,3.4100327268242836,0.4563848580575101,0.3277291879057884,3.4100327268242836,0.4563848580575101,0.0,1.3087816834449768,0.0,0.0,0.7122230529785156,0.0,0.0,0.21222305297851562,0.0,0.0,0.0,0.0
WA4766311956720150711,293121F0-BC85-46D9-B13A-A05E690A24C5,JAMESON LAKE,Wildfire,23850,MTBS,Initial,6556,47.652,-119.53,2015-07-11,804502720150702,804502720150718,,2,-9999,-970,-150,50,9999,9999,,WA,47.652,-119.53,-2.052906036376953,0.0,0.7533115148544312,0.0,0.7533115148544312,0.0,0.8068002462387085,2.1370714902877808,0.0,2.9438717365264893,0.0,2.3962817192077637,2.684013247489929,0.0,5.080294966697693,0.0,4.977332234382629,3.888925075531006,0.0,8.866257309913635,0.0,1.0529060363769531,0.0,0.890598810499148,1.1955264806747437,0,1,0,0.3170966356992721,3.3262068182229996,0.2757408496230175,0.31709663569927216,3.3262068182229996,0.27574084962301754,0.0,1.7533115148544312,0.0,0.0,0.7533115148544312,0.0,0.0,0.02540767192840576,0.0,0.0,0.0,0.0
WA4771511970720150629,D978953C-DAD3-461A-8C90-9FACF32612E0,ROAD 6 FIRE,Wildfire,23853,MTBS,Initial,2583,47.698,-119.694,2015-06-29,804502720140715,804502720150702,,-16,-9999,-970,-150,50,9999,9999,,WA,47.698,-119.694,-1.8835729360580444,6.766118049621582,0.0,0.0,6.766118049621582,0.0,9.18663477897644,0.0,0.0,9.18663477897644,0.0,9.840307354927065,0.712073802947998,0.0,10.55238115787506,0.0,10.005107045173643,2.880077123641968,0.0,12.885184168815613,0.0,0.8835729360580444,2.445068258928464,0.0,1.2784487009048462,1,0,0,13.590762317180634,1.1191414445638657,1.9919081165087429,13.590762317180634,1.1191414445638657,1.9919081165087429,10.090762317180634,0.48045533895492554,0.9727594486873087,6.766118049621582,0.0,0.0,3.896219253540039,0.0,0.0,1.5109257698059082,0.0,0.0
WA4767911972820150716,52E19801-8E1A-4E2A-99B2-CFDE85584558,OUTLAW DRAW,Wildfire,23855,MTBS,Initial,2359,47.669,-119.692,2015-07-16,804502720150702,804502720150718,,25,-9999,-970,-150,50,9999,9999,,WA,47.669,-119.692,-2.052906036376953,0.8184722661972046,2.2946243286132812,0.0,3.113096594810486,0.0,0.8184722661972046,2.880077123641968,0.0,3.698549389839173,0.0,5.035570859909058,3.5204349756240845,0.0,8.556005835533142,0.0,6.967559814453125,5.4134721755981445,0.7359458204028984,12.38103199005127,1.0,1.0529060363769531,0.9283180433914668,1.554356396330757,1.1955264806747437,1,1,0,3.8143339827656746,6.770426154136658,1.56069747703608,3.8143339827656746,6.770426154136658,1.56069747703608,2.182635486125946,4.270426154136658,0.48601007484793524,0.8184722661972046,2.2946243286132812,0.0,0.15367257595062256,0.9391999244689941,0.0,0.0,0.2271261215209961,0.0
WA4701111997920150719,D792A57A-14EA-41DA-9393-B472B5DD35F5,I-90,Wildfire,23856,MTBS,Initial,1397,47.013,-119.959,2015-07-19,804502720150718,804502720150819,,-25,-9999,-970,-150,20,9999,9999,,WA,47.013,-119.959,-2.1428592205047607,0.6379538774490356,1.3721133470535278,0.0,2.0100672245025635,0.0,3.8388463258743286,1.807861924171448,0.0,5.646708250045776,0.0,5.0173516273498535,3.5589691400527954,0.0965417529985207,8.576320767402649,1.0,6.407625913619995,9.403786659240724,0.0965417529985207,15.811412572860718,1.0,1.1428592205047607,0.8538685326790035,1.25225092942979,1.651087522506714,1,1,0,2.6669550109654665,5.8724395632743835,1.2314981425063811,2.6669550109654665,5.8724395632743835,1.2314981425063813,1.6379538774490356,3.3724395632743835,0.4729694516427659,0.6379538774490356,1.3721133470535278,0.0,0.0,0.37211334705352783,0.0,0.0,0.0,0.0
OR4354911912820150705,44D0050A-7734-4F20-872D-B81E6990538A,RADAR,Wildfire,23857,MTBS,Initial,1100,43.531,-119.12,2015-07-05,804303020140717,804303020150720,,44,-9999,-970,-150,50,240,9999,,OR,43.531,-119.12,-1.369489312171936,0.0,0.1794252395629882,0.0,0.1794252395629882,0.0,0.0,0.1794252395629882,0.0,0.1794252395629882,0.0,0.0,0.1794252395629882,0.0,0.1794252395629882,0.0,2.0628644227981567,1.2154003381729126,0.0,3.2782647609710693,0.0,0.369489312171936,0.0,0.2574795299677497,0.5683521032333374,0,1,0,1.111288607120514,2.6930777579545975,0.8852973015678266,1.111288607120514,2.6930777579545975,0.8852973015678266,0.3056853413581848,1.1522011756896973,0.38015874765790725,0.0,0.17942523956298828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WA4571012075220150702,D6D5CE9C-88B0-437A-9CA0-52E857219072,JUNCTION FIRE,Wildfire,23858,MTBS,Initial,1873,45.71,-120.771,2015-07-02,804502820150702,804502820150718,,3,-9999,-970,-150,90,470,9999,,WA,45.71,-120.771,-2.2283952236175537,8.344156622886658,0.0,0.0,8.344156622886658,0.0,8.980331659317017,0.0,0.0,8.980331659317017,0.0,10.521777987480164,1.061192750930786,0.0,11.58297073841095,0.0,13.952317118644714,1.061192750930786,0.0,15.0135098695755,0.0,1.2283952236175537,3.2015499591089855,0.0,1.4609549045562744,1,0,0,15.344156622886658,1.3486023750156164,2.8253412342797155,15.344156622886658,1.3486023750156164,2.8253412342797155,11.844156622886658,0.07401150465011597,0.24713682690309796,8.344156622886658,0.0,0.0,5.060240745544434,0.0,0.0,2.5739543437957764,0.0,0.0
WA4571712031520150805,E67E3014-4C8C-4829-9EF0-B2ADEF775928,HIGHWAY 8,Wildfire,23860,MTBS,Initial,35296,45.802,-120.184,2015-08-04,804502820150718,804502820150819,,-27,-9999,-970,-150,20,320,9999,,WA,45.802,-120.184,-2.284693479537964,0.0,0.8320308923721313,0.0,0.8320308923721313,0.0,0.7297877073287964,4.814944386482239,0.0,5.544732093811035,0.0,1.2649712562561035,5.853163123130798,0.0,7.118134379386902,0.0,2.8544660806655884,7.135962009429932,0.0,9.99042809009552,0.0,1.284693479537964,0.0,1.0338784562049017,1.6605168581008911,0,1,0,0.1354797095991671,4.600813060998917,0.1824803495158284,0.1354797095991671,4.600813060998917,0.1824803495158284,0.0,2.34095960855484,0.0,0.0,0.8320308923721313,0.0,0.0,0.14961814880371094,0.0,0.0,0.0,0.0
OR4535212022220150825,459C9151-A93B-4CE5-A83E-73F19A70BDFA,0561 RN SEE SAW FIRE,Wildfire,23861,MTBS,Initial,3241,45.345,-120.197,2015-08-25,804502820150819,804502820150920,,-4,-9999,-970,-150,50,290,9999,,OR,45.345,-120.197,-2.285731077194214,1.3365050554275513,2.891064286231994,0.0,4.227569341659546,0.0,1.3365050554275513,4.001221418380737,0.0,5.337726473808289,0.0,3.5306683778762817,4.856205940246582,0.5342705963322839,8.386874318122864,1.0,3.5306683778762817,4.856205940246582,0.5342705963322839,8.386874318122864,1.0,1.285731077194214,1.3108722609737296,1.9279863067394392,1.5108921527862549,1,1,0,5.948844790458679,5.891064286231995,1.3463508576879544,5.948844790458679,5.891064286231995,1.3463508576879544,3.448844790458679,4.391064286231995,0.6570706439693142,1.3365050554275513,2.8910642862319946,0.0,0.20153987407684326,1.4286657571792603,0.0,0.0,0.551372766494751,0.0
WA4564412110720150913,384D9564-07E2-462B-B1C3-CD97CA850793,HORSETHIEF BUTTE,Wildfire,23864,MTBS,Initial,8383,45.673,-121.008,2015-09-13,804502820150819,804502820150920,,-31,-9999,-970,-150,50,350,9999,,WA,45.673,-121.008,-1.0074135065078735,0.0,1.030838131904602,0.0,1.030838131904602,0.0,0.0,1.1906718015670776,0.0,1.1906718015670776,0.0,0.6551063060760498,3.303816795349121,0.0,3.958923101425171,0.0,0.9795804023742676,3.303816795349121,0.0,4.283397197723389,0.0,0.0074135065078735,0.0,0.0874192495932043,0.9444645047187804,0,1,0,0.816126137971878,4.541205048561096,1.2128585045349365,0.816126137971878,4.541205048561096,1.2128585045349365,0.11965638399124146,2.3215121626853943,0.3677610651519513,0.0,1.030838131904602,0.0,0.0,0.13030493259429932,0.0,0.0,0.0,0.0
OR4483012137720150812,836E6E53-AB76-418D-BC85-3C6CA1B1AE59,COUNTY LINE 2,Wildfire,23867,MTBS,Initial,68189,44.829,-121.412,2015-08-12,804502920141003,804502920150920,,4,29,-970,-150,50,310,9999,,OR,44.829,-121.412,-1.9151206016540527,0.2050731182098388,2.5328935384750366,0.0,2.7379666566848755,0.0,1.4680302143096924,3.1477333307266235,0.0,4.615763545036316,0.0,1.981106519699097,7.328962087631226,0.4215063269944447,9.310068607330322,1.0,2.156206250190735,7.328962087631226,0.4215063269944447,9.48516833782196,1.0,0.9151206016540528,0.4332050730534678,1.5224661109052438,1.2106508016586304,1,1,0,3.447719842195511,5.743944942951202,1.0499685286064857,3.447719842195511,5.743944942951202,1.0499685286064855,1.478479027748108,4.032893538475037,0.5030082479296655,0.20507311820983887,2.5328935384750366,0.0,0.0,1.221740961074829,0.0,0.0,0.7217409610748291,0.0
